"ID";"Site";"Habitat";"Mg24";"Al27";"Cr52";"Fe57";"Cu65";"Zn66";"Ba138";"Pb208";"pred_adult_core"
"ID429";"MA";"Upwelling";251.2389013;0.932713054;22.16013785;66.23495868;0.471672252;0.946330527;28.71990581;0.000433997;"Brackish"
"ID429";"MA";"Upwelling";244.345808;0.356587538;25.63230801;33.87085345;0.380052079;0.87685733;122.018842;0.008329992;"Brackish"
"ID429";"MA";"Upwelling";1005.210091;4.119080086;18.81954995;51.88448782;0.326023596;1.100295611;108.2460713;0.002387541;"Brackish"
"ID429";"MA";"Upwelling";234.7999677;1.783872678;22.93513014;50.69076724;0.268143423;0.846602846;78.30374192;0.023682971;"Brackish"
"ID429";"MA";"Upwelling";245.7973868;0.572849265;20.03745346;37.22269577;0.065511057;0.637474847;58.67507216;0.02322101;"Brackish"
"ID429";"MA";"Upwelling";250.9036533;1.6414519;24.80149352;48.68005312;0.150880259;0.256916638;52.55906224;0.040551256;"Brackish"
"ID429";"MA";"Upwelling";248.2117547;0.915216111;21.37197594;47.80450181;0.20130617;0.300613204;67.66593523;0.022317174;"Brackish"
"ID429";"MA";"Upwelling";250.4242756;7.311163301;20.09573949;32.74969351;0.186560691;0.736342906;79.25146747;0.021875298;"Brackish"
"ID429";"MA";"Upwelling";243.7909851;0.728042962;23.91608827;53.96455348;0.25461058;0.709817104;62.15672933;0.001107768;"Brackish"
"ID429";"MA";"Upwelling";236.5125087;2.380415953;27.70128334;50.27023933;0.106821537;0.246311698;42.15615428;0.020951376;"Brackish"
"ID429";"MA";"Upwelling";243.1961351;3.306281454;22.76867115;57.87311354;0.220997633;0.517377291;26.31199405;0.020509501;"Brackish"
"ID429";"MA";"Upwelling";228.5094201;1.465211869;19.82370112;38.18440717;0.039892548;0.424596141;18.68148646;0.02004754;"Brackish"
"ID429";"MA";"Upwelling";418.4695423;4.148461944;23.65752391;36.89201726;0.183218324;0.395028342;16.42032502;0.019585579;"Brackish"
"ID429";"MA";"Upwelling";243.5755219;6.333419842;24.45849383;50.09806434;0.067684657;0.343010616;14.98912744;0.019143703;"Brackish"
"ID429";"MA";"Upwelling";241.3367827;2.191817181;21.28495483;39.28653832;0.058349583;0.8961498;17.81113312;0.018681742;"Brackish"
"ID429";"MA";"Upwelling";232.0920023;3.755798442;20.31513476;43.74257532;0.105457961;0.274465499;29.54123264;0.001017213;"Brackish"
"ID429";"MA";"Upwelling";245.3817655;7.60544914;22.53793304;57.67085991;0.076305706;0.25633051;44.92024866;0.00124087;"Brackish"
"ID429";"MA";"Upwelling";242.7837785;9.297519458;15.88657619;42.6598678;0.159109513;0.278814335;51.44673266;0.000226412;"Brackish"
"ID430";"MA";"Upwelling";303.7126368;1.927909011;20.37338672;208.3054066;0.359635554;3.393671092;18.90068279;0.004481411;"Brackish"
"ID430";"MA";"Upwelling";304.8900111;1.036604286;17.25610672;5.750346692;0.233451814;3.721282696;16.55211182;0.004887712;"Brackish"
"ID430";"MA";"Upwelling";308.620738;1.407501796;16.66931817;205.3909275;0.396088654;3.63645392;15.55253737;0.00378952;"Brackish"
"ID430";"MA";"Upwelling";314.4782773;1.677041843;19.47468623;203.9013048;0.515115936;3.564222256;17.59237603;0.003081569;"Brackish"
"ID430";"MA";"Upwelling";302.5109937;1.987295116;22.99288608;202.4116821;0.317716024;3.644422034;16.75557327;0.006719142;"Brackish"
"ID430";"MA";"Upwelling";313.6467886;2.061971662;22.12473821;200.9868256;0.330483975;3.621430042;19.18227551;0.0013034;"Brackish"
"ID430";"MA";"Upwelling";311.2346767;1.303176583;27.88677294;199.497203;0.60565957;3.00658789;16.82162214;0.003192853;"Brackish"
"ID430";"MA";"Upwelling";295.4432621;1.810520201;23.73446776;198.0723465;0.266089823;3.218242807;17.31486337;0.00232793;"Brackish"
"ID430";"MA";"Upwelling";337.3387829;4.952592224;14.07189702;432.712553;0.379064256;8.442031047;21.47026329;0.007346372;"Saline"
"ID430";"MA";"Upwelling";282.4955811;1.672140975;26.68609077;195.0931012;0.305381247;1.611207159;18.35753507;0.003626797;"Brackish"
"ID430";"MA";"Upwelling";291.6736101;2.235196294;32.42820723;193.6682447;0.382808247;3.545224829;17.76668336;0.003137552;"Brackish"
"ID430";"MA";"Upwelling";307.7664738;3.240699455;35.31138232;192.178622;0.477197798;4.252323709;17.48089049;0.009874335;"Brackish"
"ID430";"MA";"Upwelling";365.0574491;122.9134258;24.48842353;190.6889994;0.424402989;9.941787648;16.35299234;0.003446099;"Brackish"
"ID430";"MA";"Upwelling";318.4865151;6.51390154;37.40100591;189.2641429;1.226715593;2.657865387;14.40482853;0.003392936;"Brackish"
"ID430";"MA";"Upwelling";298.0158386;6.366402895;33.3601574;187.7745202;0.491928978;5.693118444;13.30339137;0.002400723;"Brackish"
"ID430";"MA";"Upwelling";274.8330844;0.282167517;31.78462708;186.2848975;0.280262783;0.764498346;12.62733201;0.002611523;"Brackish"
"ID430";"MA";"Upwelling";302.2042734;6.077818591;24.75986456;184.8600411;0.229532404;2.437678185;18.76342819;0.003228611;"Brackish"
"ID430";"MA";"Upwelling";306.8642425;0.577764835;41.7935159;183.3704184;0.304092052;1.058105478;18.3472228;0.002166778;"Brackish"
"ID430";"MA";"Upwelling";278.2625792;1.024096428;36.21322509;181.9455619;0.212749363;0.629138353;21.22696088;0.001081426;"Brackish"
"ID430";"MA";"Upwelling";286.1190291;0.941111395;42.01614161;180.4559393;0.22825592;1.031838376;23.18705509;0.002439514;"Brackish"
"ID430";"MA";"Upwelling";281.1375673;0.691164318;39.23290272;178.9663166;0.229385544;0.787683411;19.82890312;0.002520927;"Brackish"
"ID430";"MA";"Upwelling";259.8294337;2.179098066;43.15099522;177.5414601;0.23198081;0.66111407;22.59952034;0.002955543;"Brackish"
"ID430";"MA";"Upwelling";283.141896;5.205652692;37.21455455;176.0518375;0.256575727;1.184122112;24.77571424;0.001250499;"Brackish"
"ID430";"MA";"Upwelling";291.7986923;5.058154047;43.92907887;174.5622148;0.256817732;0.831958385;23.98637971;0.002336992;"Brackish"
"ID430";"MA";"Upwelling";276.6798277;4.917068387;40.6529728;173.1373583;0.160303081;0.557956297;25.83688287;0.001660193;"Brackish"
"ID430";"MA";"Upwelling";288.0792711;0.664005292;47.95759698;171.6477356;0.236125879;0.174527498;26.59527083;0.002735639;"Brackish"
"ID430";"MA";"Upwelling";254.0195386;0.993528897;48.45805354;170.158113;0.288165475;0.356975553;23.8980073;0.004103512;"Brackish"
"ID430";"MA";"Upwelling";283.019672;4.480985437;44.84647758;168.7332565;0.217665748;0.62690896;33.97700574;0.0015726;"Brackish"
"ID430";"MA";"Upwelling";289.2540181;4.333486793;40.95388345;167.2436338;0.357051341;0.602813739;32.79705598;0.002950644;"Brackish"
"ID430";"MA";"Upwelling";268.5169488;4.192401132;47.35109721;165.8187774;0.218185786;0.352923059;31.4062829;0.000854932;"Brackish"
"ID430";"MA";"Upwelling";290.0112299;1.649509182;53.52300043;164.3291547;0.230390875;0.270110245;24.65514328;0.001184407;"Brackish"
"ID430";"MA";"Upwelling";280.4589653;0.626144517;46.04366252;162.839532;0.442936198;0.409100666;19.58613535;0.00908408;"Brackish"
"ID430";"MA";"Upwelling";270.9067006;0.150848375;51.87806699;161.4146756;0.230091017;0.520810572;21.09229142;0.003240588;"Brackish"
"ID430";"MA";"Upwelling";275.9498445;3.608819538;53.16698798;159.9250529;0.309536588;0.757221066;19.93730846;0.000158626;"Brackish"
"ID430";"MA";"Upwelling";281.1969542;0.012061634;53.72684047;158.4354302;0.146073571;0.388580163;19.87352888;0.001123396;"Brackish"
"ID430";"MA";"Upwelling";252.2842541;0.600402965;65.11384646;157.0105737;0.086868487;0.199602972;18.83713885;0.00052073;"Brackish"
"ID430";"MA";"Upwelling";283.8010715;3.172736589;54.94565767;155.5209511;0.258556422;0.179128188;18.93479856;0.002216396;"Brackish"
"ID430";"MA";"Upwelling";271.1976643;3.025237944;54.1216964;154.0313284;0.25951915;0.418768223;16.57257288;0.003685571;"Brackish"
"ID430";"MA";"Upwelling";284.2267142;1.69048322;63.52719786;152.6064719;0.089742144;0.122828996;15.09180086;0.000543106;"Brackish"
"ID431";"MA";"Upwelling";523.9989996;1.705367884;18.75871808;21.96832412;0.348833754;0.565669985;13.99213129;0.014354777;"Brackish"
"ID431";"MA";"Upwelling";341.9167145;1.459927362;19.32059116;8.154977982;0.224121933;0.56102831;14.3901028;0.001836374;"Brackish"
"ID431";"MA";"Upwelling";296.7893784;0.492691936;17.53038839;23.00851437;0.203812389;0.618104645;12.33908948;0.015586231;"Brackish"
"ID431";"MA";"Upwelling";271.3385705;0.026889203;19.24075979;14.34883246;0.093786896;0.411720349;9.294723621;0.002553374;"Brackish"
"ID431";"MA";"Upwelling";277.4977912;0.538152592;21.38337254;17.35438709;0.064977326;0.294329157;8.941325521;0.001225706;"Brackish"
"ID431";"MA";"Upwelling";256.0290943;0.559894645;18.19196874;4.152234435;0.205553387;0.345552696;8.545508143;0.002121738;"Brackish"
"ID431";"MA";"Upwelling";243.5435971;0.497663526;20.37521514;26.41094656;0.154886245;0.160378626;9.019960984;0.00119842;"Brackish"
"ID431";"MA";"Upwelling";259.4189686;0.904723437;24.2648548;20.44880469;0.183947348;0.058287901;10.50909568;0.002611795;"Brackish"
"ID431";"MA";"Upwelling";247.298332;0.627097354;17.01058301;2.008440049;0.089926105;0.529142023;12.64399934;0.006884324;"Brackish"
"ID431";"MA";"Upwelling";246.9914401;0.093517364;28.39583982;4.335047132;0.062484834;0.429517068;14.16722003;2.68e-05;"Brackish"
"ID431";"MA";"Upwelling";243.1734104;0.871676038;20.91271214;3.001799183;0.193853422;0.338563754;11.87612462;0.003167679;"Brackish"
"ID431";"MA";"Upwelling";242.2760548;0.694300064;22.26340816;11.58324197;0.290455958;0.308932716;12.21374745;2.73e-05;"Brackish"
"ID431";"MA";"Upwelling";265.3562043;0.779990726;20.01212714;24.34986927;0.313620455;1.057125785;13.32706705;0.001712965;"Brackish"
"ID431";"MA";"Upwelling";274.9348767;1.368424364;20.36270974;11.26580012;0.145879098;1.54151924;12.35195701;0.005760393;"Brackish"
"ID431";"MA";"Upwelling";260.33985;1.580309006;19.88444099;8.226752551;0.320235282;0.852499632;11.02549113;0.003166908;"Brackish"
"ID431";"MA";"Upwelling";256.5053179;0.824729384;22.72585473;10.94130402;0.23579782;0.316902382;9.505680465;0.00199162;"Brackish"
"ID431";"MA";"Upwelling";251.1025919;0.187940624;24.40624043;5.215903369;0.164366266;0.447087766;10.39665436;0.001044239;"Brackish"
"ID431";"MA";"Upwelling";228.6237453;0.828705482;23.23643018;10.62386217;0.17277283;0.306359033;13.26139505;0.000459978;"Brackish"
"ID431";"MA";"Upwelling";239.4864665;0.850447535;23.81288702;10.46866838;0.055328546;0.378457555;18.52036705;0.002004184;"Brackish"
"ID431";"MA";"Upwelling";250.2365646;0.873177863;22.4029229;10.30642033;0.200434746;0.232561162;24.12578969;3.55e-05;"Brackish"
"ID431";"MA";"Upwelling";246.5731369;0.895908191;22.90245564;10.14417228;0.25868518;0.401447494;17.32291559;0.003165754;"Brackish"
"ID431";"MA";"Upwelling";265.4857564;0.574182948;25.72639449;9.988978487;0.090832944;0.694555513;39.00449401;0.001774007;"Brackish"
"ID431";"MA";"Upwelling";276.7533422;0.669392412;25.56692616;3.937864988;0.172875309;0.662338625;49.27517147;0.003788867;"Brackish"
"ID431";"MA";"Upwelling";271.5128621;0.274100139;28.65218443;9.664482381;0.17174575;1.165184277;50.96048021;0.002001328;"Brackish"
"ID431";"MA";"Upwelling";264.4096116;0.984852953;23.15393172;9.509288591;0.176426622;0.819202709;50.57233981;0.003410133;"Brackish"
"ID431";"MA";"Upwelling";252.3431918;0.232671827;25.41771792;0.064620495;0.242144246;0.30941159;48.63403502;0.002772243;"Brackish"
"ID431";"MA";"Upwelling";243.8010588;1.03031361;27.21634508;9.184792484;0.197407213;0.577108536;50.4037167;0.001263722;"Brackish"
"ID431";"MA";"Upwelling";253.2429625;1.052055663;24.12831644;9.029598694;0.266975968;0.628961861;46.66073922;0.002158554;"Brackish"
"ID431";"MA";"Upwelling";248.6895642;1.074785991;22.003784;8.867350641;0.285348493;0.408979525;33.49061184;0.001062297;"Brackish"
"ID431";"MA";"Upwelling";247.2919897;0.118138971;26.35152529;0.946377314;0.2855775;0.83768467;25.8101129;0.006278509;"Brackish"
"ID431";"MA";"Upwelling";243.8763761;1.551079487;24.53074996;8.549908798;0.076515814;0.587108529;21.61864439;0.002380101;"Brackish"
"ID431";"MA";"Upwelling";244.8223482;1.1419887;30.45518992;8.387660744;0.163399215;0.189042292;17.12291415;0.000209819;"Brackish"
"ID431";"MA";"Upwelling";238.3672023;1.163730753;30.50437422;8.232466954;0.199787228;0.189008833;13.06253304;0.00087098;"Brackish"
"ID431";"MA";"Upwelling";229.7171427;1.186461081;26.95927053;8.070218901;0.24237037;0.378814436;11.24942195;0.002565371;"Brackish"
"ID431";"MA";"Upwelling";229.8636809;0.394861385;24.82230358;7.907970848;0.140481446;0.413922862;13.07000732;0.000740537;"Brackish"
"ID431";"MA";"Upwelling";253.5311627;1.230933462;26.95708001;7.752777058;0.023459992;0.429496778;11.12483163;0.00316288;"Brackish"
"ID431";"MA";"Upwelling";239.1354355;1.25366379;31.52131713;7.590529005;0.159605321;0.414310752;11.97409093;0.003162685;"Brackish"
"ID431";"MA";"Upwelling";247.1757152;0.446095793;33.70568327;7.428280951;0.068805367;0.262215243;12.20887798;0.001500533;"Brackish"
"ID431";"MA";"Upwelling";231.6258488;1.298136171;25.53917238;7.273087161;0.056583804;0.198754852;13.39629454;0.003162303;"Brackish"
"ID431";"MA";"Upwelling";244.1979287;0.729588804;26.18125356;7.110839108;0.189240101;0.349046496;17.60759328;0.005108904;"Brackish"
"ID432";"MA";"Upwelling";343.4143411;8.576874986;32.74016248;90.4391926;0.4193037;1.153678679;2.543118592;0.006034246;"Non-upwelling"
"ID432";"MA";"Upwelling";363.2494203;15.95336462;35.60581475;194.5653047;0.302074055;3.1087338;5.722994775;0.008086872;"Brackish"
"ID432";"MA";"Upwelling";342.1857316;16.75282137;28.84498289;298.6914169;0.53592038;2.019783933;14.84996436;0.005144795;"Brackish"
"ID432";"MA";"Upwelling";346.2295983;26.42894214;24.74636606;398.2903068;0.21823113;17.8020268;7.526932753;0.007339824;"Brackish"
"ID432";"MA";"Upwelling";305.1990342;8.811464834;35.68040976;502.4164189;0.239617343;1.143887692;18.67012746;0.005668262;"Brackish"
"ID432";"MA";"Upwelling";293.1664026;17.87392381;36.05813952;606.5425311;0.281160214;1.698616726;17.96068492;0.005537382;"Brackish"
"ID432";"MA";"Upwelling";350.4993599;11.48414316;38.14633502;706.141421;0.23287859;1.370325281;20.52515587;0.007858305;"Brackish"
"ID432";"MA";"Upwelling";270.476371;10.2328676;40.16425569;810.2675331;0.163331064;1.390364675;16.73109126;0.014070257;"Brackish"
"ID432";"MA";"Upwelling";267.2894005;24.74933437;46.248116;11.72067956;0.827040639;3.687681946;14.85543514;0.003391602;"Brackish"
"ID432";"MA";"Upwelling";297.2982764;13.24046402;37.4934808;1013.992535;0.196185195;1.046485344;12.22341409;0.002445299;"Brackish"
"ID432";"MA";"Upwelling";265.7524184;5.963925473;45.03181437;1118.118647;0.20895986;1.279463903;12.13583728;0.006103056;"Brackish"
"ID432";"MA";"Upwelling";274.5823905;8.113184175;43.40721749;1217.717537;0.527412333;1.254105573;10.21016334;0.003965625;"Brackish"
"ID432";"MA";"Upwelling";283.7056029;9.692500573;44.62999401;1321.843649;0.442870631;1.962361281;7.116391819;0.009633684;"Brackish"
"ID432";"MA";"Upwelling";256.4975437;5.485553574;48.48458811;1425.969761;0.319012434;1.499056303;3.693107617;0.000859621;"Brackish"
"ID432";"MA";"Upwelling";281.3919083;5.51393238;50.60485261;1525.568651;0.183425102;1.8197701;3.297971727;0.009301223;"Upwelling"
"ID432";"MA";"Upwelling";273.5348015;9.73205341;41.20268395;1629.694763;0.094811943;2.473473777;2.523839734;0.010924671;"Upwelling"
"ID432";"MA";"Upwelling";291.5140384;11.73652233;49.05358385;1733.820876;0.356116446;2.772451962;2.2027026;0.013228134;"Non-upwelling"
"ID432";"MA";"Upwelling";283.6881342;7.521638791;49.68238695;1833.419766;0.457964411;1.327960859;2.488854828;0.005165723;"Upwelling"
"ID432";"MA";"Upwelling";287.9610659;2.535566453;52.78818394;1937.545878;0.682271098;1.192726634;2.597278796;0.005857303;"Upwelling"
"ID432";"MA";"Upwelling";294.4921024;6.171708199;58.56222484;2041.67199;0.58944826;1.175203694;2.892721731;0.006586138;"Upwelling"
"ID432";"MA";"Upwelling";300.4540086;4.840477968;61.37966235;2141.27088;0.492178411;1.661498173;2.75465614;0.007240668;"Upwelling"
"ID432";"MA";"Upwelling";271.7200218;11.69029854;51.8597934;2245.396992;0.199704287;1.888043727;2.535298534;0.007592112;"Upwelling"
"ID432";"MA";"Upwelling";295.2357694;41.91657141;54.78876715;2344.995882;0.676107156;2.906443865;2.330775385;0.005512115;"Upwelling"
"ID432";"MA";"Upwelling";278.8748364;9.700316854;52.80979349;44.1666926;4.883417688;1.576704801;2.240351178;0.098621732;"Non-upwelling"
"ID432";"MA";"Upwelling";259.7670518;6.003112835;54.17726708;2553.248106;0.389193749;0.733091724;2.453108457;0.00275185;"Upwelling"
"ID432";"MA";"Upwelling";323.0744896;52.82085839;29.43373358;5332.230225;0.378885923;1.934341827;3.313613386;0.00762976;"Upwelling"
"ID432";"MA";"Upwelling";302.435806;4.59492335;59.8614024;2756.973108;0.368109559;0.899071141;3.396576741;0.002750252;"Upwelling"
"ID432";"MA";"Upwelling";269.4881629;6.32459462;64.4700777;2861.09922;0.357333194;0.773790301;3.216013059;0.01462436;"Upwelling"
"ID432";"MA";"Upwelling";292.5761929;4.239659936;66.28014011;2960.69811;0.347025368;1.259763825;3.669879653;0.010934303;"Upwelling"
"ID432";"MA";"Upwelling";290.6967677;10.04275712;62.77157801;3064.824222;0.322431223;1.3508222;3.858371552;0.005335181;"Upwelling"
"ID432";"MA";"Upwelling";269.4419101;7.936384307;61.7241009;3168.950334;0.252007067;0.993848367;4.944247363;1.633536197;"Brackish"
"ID432";"MA";"Upwelling";314.8524117;8.007817369;71.57110739;3268.549224;0.180714074;1.68724207;3.485973792;0.14293917;"Upwelling"
"ID432";"MA";"Upwelling";284.6013289;5.765892388;68.02401704;3372.675336;0.003395687;1.12581007;4.415701756;0.00738288;"Upwelling"
"ID432";"MA";"Upwelling";279.325847;9.596631054;71.06207136;3472.274226;0.207951732;0.706951074;3.355366175;0.010284799;"Upwelling"
"ID432";"MA";"Upwelling";298.4336398;7.48967555;69.15894772;3576.400338;0.125976729;1.12179326;3.029348456;0.004983837;"Upwelling"
"ID432";"MA";"Upwelling";266.1059116;5.591321353;73.28838496;3680.526451;0.051769511;1.149276019;2.302757156;0.003098301;"Upwelling"
"ID432";"MA";"Upwelling";279.8404346;9.110560919;73.20474095;3780.12534;0.182504804;0.542584808;2.303488382;0.006076959;"Upwelling"
"ID432";"MA";"Upwelling";260.1836897;6.034006215;69.85181425;3884.251453;0.251443703;0.826800573;1.859443563;0.002068164;"Upwelling"
"ID432";"MA";"Upwelling";252.2810749;5.476537782;74.25171156;3988.377565;0.240667339;1.208369752;1.911778782;0.002040837;"Upwelling"
"ID433";"MA";"Upwelling";398.0896993;10.78494219;29.18888144;9.064172183;0.209679265;2.655681109;3.087292864;0.010086796;"Non-upwelling"
"ID433";"MA";"Upwelling";377.7619266;10.17804542;26.12715201;9.540530233;0.205635679;2.28567206;6.570061182;0.008456897;"Brackish"
"ID433";"MA";"Upwelling";350.0448927;43.75180571;19.74421945;23.84954926;0.129356324;2.103723662;8.438790688;0.008295799;"Brackish"
"ID433";"MA";"Upwelling";337.7661114;19.61168271;24.56169516;15.26126427;0.222416414;1.581586283;6.246585432;0.009252398;"Brackish"
"ID433";"MA";"Upwelling";339.762003;9.049642006;22.53500787;11.83911362;0.156316067;1.529784936;4.719473184;0.009810949;"Brackish"
"ID433";"MA";"Upwelling";316.1744164;6.557427604;22.01052296;17.47333722;0.132133041;1.25368177;4.014253128;0.009095854;"Brackish"
"ID433";"MA";"Upwelling";323.4241879;6.652381386;20.39454045;4.519840111;0.288899762;1.397057781;4.280075405;0.015463663;"Brackish"
"ID433";"MA";"Upwelling";337.9870898;8.404723073;24.43128297;21.53832138;0.536021707;3.097299178;5.218219588;0.009193101;"Brackish"
"ID433";"MA";"Upwelling";338.4328366;21.31994582;21.94374992;20.91571598;0.525979201;3.170146081;4.760036527;0.009726263;"Brackish"
"ID433";"MA";"Upwelling";318.3281902;9.787840554;22.73329144;15.53343898;0.310841998;1.896259153;8.04128261;0.008404605;"Brackish"
"ID433";"MA";"Upwelling";295.6383591;6.713798173;26.53170184;13.46015974;0.021573767;1.386296443;20.40444397;0.010904937;"Brackish"
"ID433";"MA";"Upwelling";299.0103772;2.921705363;28.27461194;22.10317339;0.038506298;1.251405617;23.93693423;0.006190318;"Brackish"
"ID433";"MA";"Upwelling";291.7827268;5.598101854;24.74111064;14.2551509;0.24877751;1.166858599;16.52056148;0.008816461;"Brackish"
"ID433";"MA";"Upwelling";269.9005256;9.137552208;25.34532102;17.37620565;0.245823412;1.097565529;20.46754901;0.006080148;"Brackish"
"ID433";"MA";"Upwelling";280.912683;13.06312445;26.00220115;36.58684697;0.103326517;1.633454598;6.134886688;0.008811212;"Brackish"
"ID433";"MA";"Upwelling";285.9901605;5.081607488;24.54501286;21.44113469;0.281951731;2.662648747;5.997564162;0.003368287;"Brackish"
"ID433";"MA";"Upwelling";282.9468563;6.575105021;25.97181621;24.24492354;0.241111463;1.861507484;5.860241636;0.006773876;"Brackish"
"ID433";"MA";"Upwelling";300.1347781;37.2499345;23.84443871;22.23127071;0.206521967;1.262352166;18.91607249;0.007109392;"Brackish"
"ID433";"MA";"Upwelling";279.5290429;7.909478373;22.05338713;53.81848473;0.353567549;1.762296098;8.524408271;0.00946369;"Brackish"
"ID433";"MA";"Upwelling";290.8414373;5.247737854;26.06787834;23.13914201;0.098430066;1.054979305;5.913278307;0.008019158;"Brackish"
"ID433";"MA";"Upwelling";277.0528171;7.575843715;23.21311271;24.71490443;0.166799972;1.13294054;5.616545503;0.00840615;"Brackish"
"ID433";"MA";"Upwelling";246.8882611;4.208498435;20.9684733;20.36078569;0.012990915;1.228262057;5.993378627;0.00676861;"Brackish"
"ID433";"MA";"Upwelling";268.7367409;10.85385231;20.78880674;35.64710593;0.136228803;1.527330709;5.466673556;0.008608326;"Brackish"
"ID433";"MA";"Upwelling";275.9369162;8.189700903;18.2922431;25.20737325;0.101380682;1.499917397;4.657053449;0.00954554;"Brackish"
"ID433";"MA";"Upwelling";270.6602726;18.57554297;25.81272373;26.07752857;0.298336528;1.086867266;5.550445441;0.006714482;"Brackish"
"ID433";"MA";"Upwelling";310.032571;5.057342022;21.69830019;29.0329767;0.168648723;0.911596081;6.36579802;0.007036458;"Brackish"
"ID433";"MA";"Upwelling";264.5416367;2.191279451;21.65357863;25.46120689;0.475604325;1.006778047;8.092956836;0.006065268;"Brackish"
"ID433";"MA";"Upwelling";277.2310542;5.188984489;22.56541218;17.39180388;0.280874534;1.351173957;7.27889832;0.009490099;"Brackish"
"ID433";"MA";"Upwelling";294.6251466;6.900005419;18.70587485;26.87292629;0.22627918;1.296444515;3.440198741;0.008507923;"Brackish"
"ID433";"MA";"Upwelling";250.9542414;68.08218248;27.66968145;25.84994563;0.199328484;2.139210363;1.707216685;0.067658885;"Non-upwelling"
"ID433";"MA";"Upwelling";306.5269097;67.333872;22.23250604;26.15736574;0.463103747;7.060358687;1.998550069;0.037800674;"Non-upwelling"
"ID433";"MA";"Upwelling";278.6056675;129.9982024;27.60965302;35.24617806;0.443067648;5.182877932;1.811214536;0.027541477;"Non-upwelling"
"ID433";"MA";"Upwelling";290.5422762;3.752348379;18.76918117;25.33478512;0.094440136;1.275389065;1.797727075;0.013244847;"Non-upwelling"
"ID433";"MA";"Upwelling";285.3015917;4.760841406;22.83028985;28.66667358;0.220984592;1.025391392;1.527884681;0.022926358;"Non-upwelling"
"ID433";"MA";"Upwelling";268.8829632;5.727689868;18.5709438;33.3128523;0.372691545;4.088293927;1.325929837;0.029921957;"Non-upwelling"
"ID433";"MA";"Upwelling";269.4617815;8.163180598;23.17076668;35.27347161;0.68098632;1.776430044;1.572615981;0.040748466;"Non-upwelling"
"ID433";"MA";"Upwelling";284.677571;9.64639345;23.70674542;36.18462084;0.142769829;1.539389031;1.230186296;0.052512815;"Non-upwelling"
"ID433";"MA";"Upwelling";257.5002173;9.484598016;18.78988826;18.25293868;0.294769685;1.374389816;0.992683962;0.049981457;"Non-upwelling"
"ID433";"MA";"Upwelling";267.3032637;8.69842604;20.40024284;24.70579836;0.086160294;1.781410512;0.89918296;0.038481569;"Non-upwelling"
"ID433";"MA";"Upwelling";279.5698668;90.30467946;14.5757171;40.81992615;0.136967364;1.74769416;0.9718841;0.067169866;"Upwelling"
"ID433";"MA";"Upwelling";270.8622547;7.167700423;17.11125268;29.9319187;0.110273157;1.214715386;0.996804557;0.058872115;"Non-upwelling"
"ID434";"MA";"Upwelling";321.6391332;7.761288231;18.13630026;29.94307486;0.3880542;2.394362403;4.206842238;0.004748622;"Brackish"
"ID434";"MA";"Upwelling";309.4870987;3.051244393;22.99247758;23.97796033;0.234086748;1.211825102;5.909666863;0.004405107;"Brackish"
"ID434";"MA";"Upwelling";303.1984742;2.427015447;20.72988916;32.21720317;0.463561977;2.008511581;10.50529368;0.004110338;"Brackish"
"ID434";"MA";"Upwelling";370.9081168;20.9363479;18.3748535;128.5129425;0.316242586;3.20826117;19.72409856;0.006661866;"Brackish"
"ID434";"MA";"Upwelling";303.486521;9.098628193;22.65422354;34.84814118;0.276394876;2.236162724;15.59156985;0.004350226;"Brackish"
"ID434";"MA";"Upwelling";284.6383634;2.295842308;21.77415732;32.49391274;0.199156373;1.179381974;30.02036787;0.002529867;"Brackish"
"ID434";"MA";"Upwelling";288.3880749;1.79991071;19.1372147;39.09045596;0.181766562;0.599290463;43.10161237;0.001900832;"Brackish"
"ID434";"MA";"Upwelling";352.3392993;1.451189725;8.187690738;38.85934523;0.30128927;0.413262624;28.42042476;0.000368057;"Brackish"
"ID434";"MA";"Upwelling";289.4824573;0.677990648;15.94167108;34.95849448;0.108756509;0.210141199;13.29886744;0.001033275;"Brackish"
"ID434";"MA";"Upwelling";290.5355405;0.897865687;18.53894146;33.32947252;0.089223901;0.449723088;16.65962176;0.000508292;"Brackish"
"ID434";"MA";"Upwelling";295.8575111;0.863177553;10.42958423;40.01047771;0.272275826;0.162192852;26.94718469;0.000296673;"Brackish"
"ID434";"MA";"Upwelling";279.7807178;0.957566422;19.72429375;46.59631477;0.041554048;0.140303114;23.19283108;0.001054198;"Brackish"
"ID434";"MA";"Upwelling";277.409302;1.455396805;13.2189343;78.3472846;0.03395269;0.574867765;20.13621202;0.009337428;"Brackish"
"ID434";"MA";"Upwelling";265.1760459;0.222263492;13.61323578;55.42842873;0.233427404;0.196743753;15.95597828;0.000383696;"Brackish"
"ID434";"MA";"Upwelling";258.8028393;0.441084465;15.98157152;51.02692915;0.158086229;0.258880989;12.89455805;0.008458008;"Brackish"
"ID434";"MA";"Upwelling";270.763936;5.06708007;17.3410062;37.64308388;0.121260538;0.157616615;10.14873663;0.000501131;"Brackish"
"ID434";"MA";"Upwelling";271.8928442;1.213023127;13.70096437;44.32836519;0.074009389;0.261484524;9.472923985;0.000533674;"Brackish"
"ID434";"MA";"Upwelling";297.072487;0.766374189;11.39918524;51.10578248;0.064846914;0.076602739;9.063632043;0.000351014;"Brackish"
